,album titles,artists,cleaned_sentences
357,LOVE,더 버드(The Bird),버드 재즈 장수 밴드 버드 선정 선정 재즈 밴드 합집 생기 가지 퓨전 재즈 그룹 옐로우 재킷 스파이 자이라 현재 활동 중이 일본 퓨전 밴드 카시오페아 스퀘어 결성 년대 전성기 연주 중이 국내 재즈 장수 밴드 꼽으라 버드 손가락 리더 베이시스트 김정렬 기타리스트 김준 중심 김태수 건반 김상 색소폰 덕산 드럼 인조 결성 발표 이상일 색소폰 조규원 드럼 버드 비행 버드 기타리스트 마이크 스턴 연주 찰리 파커 콜트 레인 조언 참고 찰리 파커 애칭 버드 데뷔 발표 재즈 클럽 라이브 작업 정기 전국 곳곳 재즈 라이브 클럽 버드 투어 공연 흔적 형태 사랑 주제 최근 자녀 사회 문제 시선 여러 주제 세월호 참사 희생 위로 선율 무척 순환 반복 코드 배경 감정 색소폰 진혼곡 연주 중간 등장 규칙 비트 베이스 배경 격정 피아노 솔로 모습 파도처럼 시기 버드 마무리 활동 김광현
358,The Lord Ov Shadows,다크 미러 오브 트레지디(Dark Mirror Ov Tragedy),다크 미러 오브 트레지디 심포닉 블랙 메탈 명반 탄생 다크 미러 오브 트레지디 선정 선정 역작 심포닉 블랙 방법론 극한 미학 구현 음반 입장 음반 도약 오브 필스 딤무 지평 확장 보드 코러스 현악 스크리밍 장르 전형 제시 다크 미러 오브 트레지디 거기 압도 드라마 완성 비극 콘셉트 개별 통합 직조 구성 고풍 프로그레시브 전개 타이트 음매 근거 여러 하이라이트 변주 리프 비애 청자 정성은 클리셰 코러스 허투루 전체 부분 삽입 배치 밴드 완벽 통제 엔딩 침묵 내레이션 분위기 긴장감 마지막 파트 전율 중세 기운 전편 지배 고딕 메탈 무드 심포닉 블랙 메탈 서사 지점 결합 코딩 상태 음반 평가 요인 건축물 신중 신중 기한 뉴마 송라이팅 역량 찬사 완연 주축 손경호 연주 주의 관찰 뉴마 광기 어둠 항해 종결 통렬 방이 다크 미러 오브 트레지디 최고 단숨 마스터피스 올해 헤비메탈 결정 이경준
359,Pipe Dreams In Distorted Reality,86item,아이템 다운 템포 선정 선정 앰비언트 다운 템포 점철 아이템 정규 데뷔 전작 두운 공기 한국 장르 고민 본인 감정 표현 장르 대중 접근 구성 멜로디 동반 타이틀곡 전반 반복 재생 제작 싱글 인상 관통 분위기 트랙 집중 마지막 트랙 접근 부담 분위기 변동 작가 상상력 세계관 조준 무드 배경음악 역할 수행 장르 다양성 국내 일렉트로닉 시장 다운 템포 기도 조건 완성 자체 인상 이종민
360,Bloom,Troye Sivan(트로이 시반),트로이 시반 감성 트로이 시반 선정 선정 푸른 바탕 티셔츠 앳된 소년 모습 두운 배경 정장 청년 모습 트로이 시반 신작 커버 소포 모어 징크스 돌파 전작 다채로웠던 사운드 여유 몽환 분위기 한결 절제 인상 청자 목소리 집중 동기 유발 메시지 측면 퀴어 정체 한층 몰입 고백 주목 동성애 입곱살 소년 험담 고백 동성 사랑 욕망 표현 연애 가치관 뮤지션 주목 연인 추억 엽서 연인 사뭇 감정 퀴어 자전 스토리 가감 고백 서사 통해 세계 더욱 농밀 매력 사랑 설레임 이별 아픔 연인 그리움 묘사 한편 연애 소설 완성 테마 궁극 사랑 감정 보통 감동 여운 보편 사랑 가치관 공감 설득 언어 표현 이태훈
361,Near East Quartet,손성제 & 김율희 & 정수욱 & 서수진(SooJin Suh),성제 김율 정수 서수진 해외 주목 국악 재즈 선정 선정 독창 사운드 장르 분배 수학 과학 절대 문화 예술 절대 수치 해결 경험치 연주자 리더 가지 경험 연주 멤버 시너지 발짝 색소포니스트 성제 리더 이스트 쿼텟 과정 스피드 파워 최고 연주 집중 이스트 쿼텟 한국 전통 서양 여러 악기 사운드 시작 성제 정수욱 이순용 베이스 국악인 김동원 서양 경계 사운드 창조 재즈 기반 사운드 국내 해외 주목 호주 말레이시아 프랑스 연주 발표 다집 차세대 명창 김율 신작 역할 압도 소리 발매 드럼 서수진 가세 안정 리듬 구축 재즈 국악 만남 상투 표현 독창 서린 선율 비장 미가 춘향전 부다 손성 제의 베이스 클라리넷 정수욱 위로 연주 부다 부다 천리 만리 가지 김광현
362,Thank You for Today,Death Cab For Cutie(데스 캡 포 큐티),데스 큐티 인디팝 미학 데스 큐티 선정 선정 이보 타이틀 데스 큐티 세월 베테 밴드 건재 확인 수작 기타리스트 이자 프로듀서 지난 밴드 전성기 크리스 탈퇴 밴드 행보 불안감 투어 세션 정식 멤버 합류 데이브 데퍼 레이 공백 크리스 멜로디 메이커 역량 데이브 데퍼 존재 밴드 라인업 안정감 부여 밴드 브레인 이자 리더 버드 감각 창작 확인 미학 고수 로맨틱 감성 발라드 세월 변치 데스 큐티 고유 매력 충만 행보 지속 것임 시사 이태훈
363,Helsinki Songs,Trygve Seim,노르웨이 재즈 대표 트리 자임 선정 선정 여름 추억 가을 재즈 계절 가을 고전 포스트 모던 최신 재즈 계절 재즈 북유럽 다그 키스 자렛 유러 쿼텟 색소폰 연주 가바 후계 노르웨이 재즈 대표 트리 자임 트리 자임 바이킹 후예 노르웨이 몸집 수염 인상 첫인상 만화 바이킹 외모 달리 리다 가바 후계 북유럽 민속 클래식 장르 조화 독창 사운드 표현 발매 핀란드 헬싱키 감성 연주 고향 타지 재즈 연주자 노마드 서정 표현 가족 동료 반복 선율 베이시스트 매츠 아일레츠센 생일 생일 잔치 상이 연주가 생일 음악인 인생 표현 피아노 연주 크리스찬 란달루 에스토니아 출신 크리스찬 란달루 허비 행콕 극찬 데뷔 발표 클래식 스트라빈스키 영화 오넷 콜맨 프리 재즈 스타일 연주 지미 영감 수록 김광현
364,Big Red Machine,Big Red Machine(빅 레드 머신),레드 머신 저스틴 버논 내셔널 애런 데스 뭉치 선정 선정 세기 성취 밴드 레드 머신 포크 일렉트로니카 화학 작용 저스틴 버논 포스트 펑크 리바이 체임버 코어 깊이 내셔널 애런 데스 의기 투합 결성 밴드 여러 보탰다 먼저 내셔널 녹음 나선 레코딩 믹싱 내셔널 멤버 브라 이스 데스 케스트 레이 브라이언 데븐도르프 드럼 머신 크레디트 명단 아케이드 파이어 멤버 리처드 리드 페리 인지도 구축 제작자 프로듀서 뮤지션 브래드 베이스 포함 여러 악기 연주 공동 프로듀서 담당 환경 조성 다실 레드 머신 구상 버논 뼈대 데스 가사 한편 내셔널 힙합 색채 콜라주 음반 완성 색채 몽환 음반 수록 밴드 스펙트럼 트랙 체크 안개 사운드 오토튠 분위기 정도 형용 슬픔 이경준
365,Be The Cowboy,Mitski,미츠키 최고 선정 선정 단연 미츠키 최고 전작 음반 일본 미국 싱어송라이터 여성 해방 정체 찾기 전선 사운드 측면 걸음 드림 노이즈 일렉트로니카 사이 질적 결합 시도 이름 기억 욕망 아버지 직업 터키 중국 말레이시아 콩고 미국 나라 유년 시절 혼돈 연관 전형 기승 전결 거부 출몰 돌발 나열 간헐천 오프닝 트랙 시발 흐름 노이즈 예상 지점 멜로디 인생 압축 곳곳이 아트 가시 포크 달콤 뒷맛 감정 상태 사이키델릭 냄새 시기 의심 비틀림 일관 성의 비틀림 시제 비틀림 싱글 단위 비틀림 발표 음반 변칙 음반 기록 만하 리키 존스 비요크 년대 미국 기운 불어 세인트 빈센트 도발 시스 세계 뮤지션 시대 유니크 미츠키 증명 이경준
366,Kamikaze,Eminem(에미넴),에미넴 배틀 진수 에미넴 선정 선정 에미넴 커리어 내리막 최근 졸작 기대 접기 이유 가공 실력 에미넴 우릴 배신 깜짝 발표 마찬가지 프로덕션 고개 일품 에미넴 발표 리스너 평단 힙합 아티스트 혹평 폭격 시기 스트레스 분노 고스 컨텐츠 에미넴 내포 압도 공격성 체감 감흥 선사 다그 본인 혹평 평론가 매체 빈스 스테이플스 래퍼 오늘날 트렌드 멈블 래퍼 펌프 야멸차 디스 예상 속도 바짝 긴장감 고조 랩핑 쾌감 야성 배틀 진수 선사 강일
367,Escape,Gorgon City(고르곤 시티),고르곤 시티 하우스 매력 고르곤 시티 선정 선정 남성 듀오 고르곤 시티 정규 하우스 주력 발표 시기 가운 시점 장르 대중 관심 폭발 옛날 상황 장르 정면 돌파 시도 세월 대중성 완성 예전 발전 선공 싱글 타이틀 낙점 트랙 대중 고민 흔적 워낙 장르 수록 전개 백화점 구성 전달 느낌 하우스 박자 목소리 장르 특성 덕분 부담 묘미 성장 기록 이종민
368,Swimming,Mac Miller(맥 밀러),밀러 밀러 마지막 유작 선정 선정 나이 성공 반면 불행 이도 물질 부와 명예 부담 더욱 주목 기저 우울증 자리 경우 약물 알코올 중독 기도 비극 결과 피츠버그 출신 힙합 아티스트 밀러 성공 경험 우울증 약물중독 극복 지난 세상 사망 유작 밀러 우울 상실 가사 프로덕션 침잠 대표 무드 고스 대변 정서 죽음 예견 가슴 아리 발표 수작 커리어 아이러니 비극 죽음 사적 완성 무드 감흥 심경 참으로 힙합 원더보이 밀러 애도 강일
369,선언,오재철 스몰 앙상블,스몰 앙상블 가을 듣기 재즈 스몰 앙상블 선정 선정 트럼페터 아티스트 라지 앙상블 발표 트리오 스몰 앙상블 선언 발표 미국 공부 앙상블 영화 플래쉬 인기 플래쉬 프로젝트 밴드 결성 영화관 연주 정도 다방면 관심 열정 재즈 음악인 운명 연주 연주 고민 결과 선언 미국 연주자 국악기 한국인 사운드 구조 화성 선율 의미 일상생활 아이디어 장치 변환 개성 추가 가운데 힌트 시계 바다 두려움 경외감 물결 시계 초침 소리 모티프 촛불 시민혁명 자유 평등 문재인 대통령 경험 프리재즈 연주 선언 서정 자리 차지 서정 발라드 템포 느낌 온기 트럼펫 연주 바이올린 연주 협연 악기 바이올린 선택 가을 김광현
370,L+,루싸이트 토끼,싸이트 토끼 발전 걸음 싸이트 토끼 껍데기 서서히 선택 데뷔 여성 듀오 발전 인상 처음 싸이트 토끼 자주 사용 사운드 선적 단편 트랙 곳곳 공간 형성 모로 일임 호평 서사 포장 전달 혈기 왕성 소녀 느낌 소녀 멜로디 상큼 정도 설명 전작 달리 분명 일보 전작 모습 사랑 리스너 분명 존재 싸이트 토끼 모습 귀가 시도 싸이트 스펙트럼 범위 확산 전달 메시지 외면 표현 붙이 리스너 전달 도의 느낌 겨울 마음 온기 이해 보편 고민 방식 표현
371,Your Home,SUMIN(수민),수민 계속 싱어송라이터 프로듀서 수민 선정 선정 피카 예서 쎄이 세계 시장 자랑 소개 수준 신진 여성 싱어송라이터 약진 한해 한국 대중음악 괄목 성과 만하 싱어송라이터 이자 프로듀서 수민 정규 결정 판이 수작 수민 그간 프라이머리 도끼 진보 소울 알앤비 힙합 뮤지션 협업 방탄소년단 레드 벨벳 프로듀서 왕성 활동 정규 알앤비 소울 싱어송라이터 창작 프로듀서 한층 스펙트럼 구현 주목 만하 전술 퓨처 알앤비 네오 소울 신스 힙합 앰비언트 하우스 장르 버라이어티 구성 지향 진행 감상 유도 균형 프로덕션 신스 앰비언트 하우스 하우스 힙합 통닭 퓨쳐 바운스 설탕 분수 트랙 장르 분위기 음색 소화 일관 흐름 조율 수민 스킬 관능 매력 캐릭터 공고 레트로 사운드 미학 현대 감성 공존 타이틀곡 신비 농염 매력 베스트 트랙 이태훈
372,ANTIDOTE,라이엇 키즈(RIOT KIDZ),라이엇 키즈 사운드 라이엇 키즈 선정 선정 멜로 펑크 한참 타이틀 등장 음반 상당수 몇몇 음반 음반 단언 멜로디 펑크 음반 열망 예전 라이엇 키즈 음반 곧바로 음반 활짝 나니 판단 멜로 펑크 음반 수록 퀄리티 편차 음반 대중 지향 멜로디 무장 수준 품격 유지 펑크 음반 소포 모어 질주 드라이브 청량감 직관 감기 선율 멤버 연주 가늠 시절 에프엑스 타이틀 트랙 어두움 명도 무작정 질주 템포 조절 완숙 미가 마음 해일 여운 역량 펑크 젊음 사운드 녹음 사이 라이엇 키즈 한층 치기 동시 감지 라이엇 키즈 음반 추천 이경준
373,N,Lofibaby(로파이베이비),파이 베이비 소설 파이 베이비 데뷔 선정 선정 장의 정규 시절 여성 듀오 파이 베이비 소설 작업 발표 데뷔 보통 소설 경우 작업 분량 대중성 완성 부분 종종 노출 아쉬움 집중 전반 일렉트로닉 경계 넘나드 과정 타이틀곡 채택 비트 실어 별도 브리지 곧바로 선택 박자 높낮이 구분 극적 전개 방식 절로 계속 인상 데뷔 타이틀 이종민
374,Walking Miles,Omar and the Eastern Power(오마르와 동방전력),오마르 동방 전력 국적 스마트 오마르 동방 전력 선정 선정 이름 오마르 동방 전력 국적 정착 사운드 모로코 태생 오마르 이집트 출신 와일드 퍼커션 전라도 베이스 제주도 오진우 레퍼런스 포착 아프리카 블루스 비트 형성 순간 포스트 펑크 기운 서구 세례 지점 영토 모토 사이키델릭 아프리카 리듬 결합 비트 멜로디 영민 사운드 구성 대중음악 세월 간직 아카이브 구상 퍼즐 조각 쏙쏙 조합 처음 스타일 장르 창조 스마트 배합 매력 거부 오마르 방전 월드뮤직 포장 내면 견실 내공 팀임 프로그레시브 그루브감 전달 블루스 한국 정서 교차 노가다 하늘 갖가지 씨줄 날줄 것임 입증 감상 여러 느낌 마지막 느낌 뒷맛 낙차 차이 핵심 트랙 저번 청취 청취 마음 혼돈 이경준
375,Sarah,KIRARA(키라라),키라 트랙 라라 선정 선정 정규 시작 걱정 트랙 전달 첫인상 박아 드럼 비트 편집 재미 전개 삽입 걱정 목소리 긴장감 선사 현재 올해 트랙 인상 트랙 키라 언더그라운드 라라 자리 컬러 입지 재정 여유 관심 고정 존재 환경 키라 크게 동요 이디오테잎 이디오테잎 공격 캐치 재창 강해진 모습 트랙 라라 감동 이종민
376,Bank Robber,빌런(VILLAIN),빌런 핸콕 통해 빌런 상치 재능 선정 선정 플라네타리움 레코드 소속 신예 빌런 아티스트 명과 제목 컨셉트 통해 상치 재능 사운드 경향 미국 메인스트림 블랙뮤직 트렌드 맹목 카피 부류 질적 대중 사랑 슈퍼히어로 등장 핸콕 캐릭터 컨셉트 삼은 핸콕 고스 체감 진공 상태 건반 매력 멜로디 루프 가세 얼터너티브 알앤비 완성 신예 아티스트 강단 치기 한국 대중음악 안티히어로 자처 패기 울림 가사도 인상 핸콕 최고 곡일 상반기 한국 알앤비 소울 베스트 강일
377,CHEEZE 1.5집 PLAIN,CHEEZE(치즈),치즈 소프트 마일 드하 대중음악 변화 동이 영향력 신뢰 대중음악 음색 요소 개성 장르 상정 거나 한도 제한 아티스트 대다수 각인 요소 음색 항상 개개 트랙 매력 플레인 매력 선물 의미 의성 연결 느낌 거기 변별 음색 가지 우위 확보 전체 의미 지점 마련 평가 치즈 행보 족적 평가 무리 로움 이전 고민 주저 치즈 택하 목소리 소프트 감성 절대 음원 에코 개인 부분 재즈 일렉트로니카 조합
